n_e20_avg[1/m^3],T_e_avg[keV],I_ST[kg],TBR,TBR_DDn,Cost_per_kWh[USD/MWh],Tdot_fusion[T/s],Tdot_breedingDT[T/s],Tdot_breedingDD[T/s],Tdot_diff[T/s],Tdot_tot[T/s],startup_time[hour],Pf_DD[MW],Pf_DD_DT[MW],Pf_DD_DHe3[MW],Pf_DD_tot[MW],Pf_DT[MW],P_e_net_DD[MW],Q_DD,P_e_net_DT[MW],Q_DT,E_lost[MJ],Dollar_lost[USD]
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,5.000000000000000000e-01,3.249999999999999556e-01,2.515396561496493261e+19,5.653837730062496768e+18,1.699797808778650010e+19,2.515648126309124096e+19,4.780578143281392845e+19,3.520096754180103289e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.375725883780273819e+10,1.241974756190524578e+09
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,5.000000000000000000e-01,4.124999999999999778e-01,2.515396561496493261e+19,5.653837730062496768e+18,1.699797808778650010e+19,2.515648126309124096e+19,4.780578143281392845e+19,3.520096754180103289e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.375725883780273819e+10,1.576352575164896727e+09
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,5.000000000000000000e-01,5.000000000000000000e-01,2.515396561496493261e+19,5.653837730062496768e+18,1.699797808778650010e+19,2.515648126309124096e+19,4.780578143281392845e+19,3.520096754180103289e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.375725883780273819e+10,1.910730394139269114e+09
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,6.250000000000000000e-01,1.499999999999999944e-01,2.515396561496493261e+19,5.653837730062496768e+18,2.124747260973312410e+19,2.515648126309124096e+19,5.205527595476054835e+19,3.229736237300420726e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.262247048795171356e+10,5.259362703313213587e+08
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,6.250000000000000000e-01,2.374999999999999889e-01,2.515396561496493261e+19,5.653837730062496768e+18,2.124747260973312410e+19,2.515648126309124096e+19,5.205527595476054835e+19,3.229736237300420726e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.262247048795171356e+10,8.327324280245921612e+08
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,6.250000000000000000e-01,3.249999999999999556e-01,2.515396561496493261e+19,5.653837730062496768e+18,2.124747260973312410e+19,2.515648126309124096e+19,5.205527595476054835e+19,3.229736237300420726e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.262247048795171356e+10,1.139528585717862844e+09
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,6.250000000000000000e-01,4.124999999999999778e-01,2.515396561496493261e+19,5.653837730062496768e+18,2.124747260973312410e+19,2.515648126309124096e+19,5.205527595476054835e+19,3.229736237300420726e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.262247048795171356e+10,1.446324743411133766e+09
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,6.250000000000000000e-01,5.000000000000000000e-01,2.515396561496493261e+19,5.653837730062496768e+18,2.124747260973312410e+19,2.515648126309124096e+19,5.205527595476054835e+19,3.229736237300420726e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.262247048795171356e+10,1.753120901104404688e+09
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,7.500000000000000000e-01,1.499999999999999944e-01,2.515396561496493261e+19,5.653837730062496768e+18,2.549696713167975219e+19,2.515648126309124096e+19,5.630477047670718464e+19,2.983628575189099138e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.166063135508942413e+10,4.858596397953926325e+08
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,7.500000000000000000e-01,2.374999999999999889e-01,2.515396561496493261e+19,5.653837730062496768e+18,2.549696713167975219e+19,2.515648126309124096e+19,5.630477047670718464e+19,2.983628575189099138e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.166063135508942413e+10,7.692777630093716383e+08
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,7.500000000000000000e-01,3.249999999999999556e-01,2.515396561496493261e+19,5.653837730062496768e+18,2.549696713167975219e+19,2.515648126309124096e+19,5.630477047670718464e+19,2.983628575189099138e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.166063135508942413e+10,1.052695886223350525e+09
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,7.500000000000000000e-01,4.124999999999999778e-01,2.515396561496493261e+19,5.653837730062496768e+18,2.549696713167975219e+19,2.515648126309124096e+19,5.630477047670718464e+19,2.983628575189099138e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.166063135508942413e+10,1.336114009437329531e+09
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,7.500000000000000000e-01,5.000000000000000000e-01,2.515396561496493261e+19,5.653837730062496768e+18,2.549696713167975219e+19,2.515648126309124096e+19,5.630477047670718464e+19,2.983628575189099138e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.166063135508942413e+10,1.619532132651308775e+09
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,8.750000000000000000e-01,1.499999999999999944e-01,2.515396561496493261e+19,5.653837730062496768e+18,2.974646165362637619e+19,2.515648126309124096e+19,6.055426499865380454e+19,2.772373214370369169e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.083500215151555634e+10,4.514584229798147678e+08
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,8.750000000000000000e-01,2.374999999999999889e-01,2.515396561496493261e+19,5.653837730062496768e+18,2.974646165362637619e+19,2.515648126309124096e+19,6.055426499865380454e+19,2.772373214370369169e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.083500215151555634e+10,7.148091697180401087e+08
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,8.750000000000000000e-01,3.249999999999999556e-01,2.515396561496493261e+19,5.653837730062496768e+18,2.974646165362637619e+19,2.515648126309124096e+19,6.055426499865380454e+19,2.772373214370369169e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.083500215151555634e+10,9.781599164562652111e+08
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,8.750000000000000000e-01,4.124999999999999778e-01,2.515396561496493261e+19,5.653837730062496768e+18,2.974646165362637619e+19,2.515648126309124096e+19,6.055426499865380454e+19,2.772373214370369169e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.083500215151555634e+10,1.241510663194490671e+09
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,8.750000000000000000e-01,5.000000000000000000e-01,2.515396561496493261e+19,5.653837730062496768e+18,2.974646165362637619e+19,2.515648126309124096e+19,6.055426499865380454e+19,2.772373214370369169e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.083500215151555634e+10,1.504861409932715893e+09
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,1.000000000000000000e+00,1.499999999999999944e-01,2.515396561496493261e+19,5.653837730062496768e+18,3.399595617557300019e+19,2.515648126309124096e+19,6.480375952060042445e+19,2.589056179510298534e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.011856164602271461e+10,4.216067352509464622e+08
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,1.000000000000000000e+00,2.374999999999999889e-01,2.515396561496493261e+19,5.653837730062496768e+18,3.399595617557300019e+19,2.515648126309124096e+19,6.480375952060042445e+19,2.589056179510298534e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.011856164602271461e+10,6.675439974806652069e+08
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,1.000000000000000000e+00,3.249999999999999556e-01,2.515396561496493261e+19,5.653837730062496768e+18,3.399595617557300019e+19,2.515648126309124096e+19,6.480375952060042445e+19,2.589056179510298534e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.011856164602271461e+10,9.134812597103838921e+08
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,1.000000000000000000e+00,4.124999999999999778e-01,2.515396561496493261e+19,5.653837730062496768e+18,3.399595617557300019e+19,2.515648126309124096e+19,6.480375952060042445e+19,2.589056179510298534e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.011856164602271461e+10,1.159418521940102816e+09
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.300000000000000044e+00,1.000000000000000000e+00,5.000000000000000000e-01,2.515396561496493261e+19,5.653837730062496768e+18,3.399595617557300019e+19,2.515648126309124096e+19,6.480375952060042445e+19,2.589056179510298534e+03,3.789522436597906818e+01,1.226374322939951256e+01,1.077970698129980143e+00,5.123693829350856532e+01,3.656603321655791660e+03,-8.863143269020626747e+01,-6.210477563402092560e-01,9.969809964967374754e+02,3.556603321655791916e+01,1.011856164602271461e+10,1.405355784169821501e+09
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.499999999999999944e-01,7.607031983110719488e+18,2.744741455935543040e+17,4.328286815980077568e+18,7.607792762386958336e+18,1.220979294468435149e+19,4.549279726668719945e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,1.119810508595304012e+09,4.665877119147100300e+07
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.374999999999999889e-01,7.607031983110719488e+18,2.744741455935543040e+17,4.328286815980077568e+18,7.607792762386958336e+18,1.220979294468435149e+19,4.549279726668719945e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,1.119810508595304012e+09,7.387638771982908249e+07
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,5.000000000000000000e-01,3.249999999999999556e-01,7.607031983110719488e+18,2.744741455935543040e+17,4.328286815980077568e+18,7.607792762386958336e+18,1.220979294468435149e+19,4.549279726668719945e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,1.119810508595304012e+09,1.010940042481871545e+08
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.124999999999999778e-01,7.607031983110719488e+18,2.744741455935543040e+17,4.328286815980077568e+18,7.607792762386958336e+18,1.220979294468435149e+19,4.549279726668719945e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,1.119810508595304012e+09,1.283116207765452415e+08
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.607031983110719488e+18,2.744741455935543040e+17,4.328286815980077568e+18,7.607792762386958336e+18,1.220979294468435149e+19,4.549279726668719945e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,1.119810508595304012e+09,1.555292373049033284e+08
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,6.250000000000000000e-01,1.499999999999999944e-01,7.607031983110719488e+18,2.744741455935543040e+17,5.410358519975097344e+18,7.607792762386958336e+18,1.329186464867937075e+19,4.178432298998827150e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,1.028525981913895249e+09,4.285524924641229957e+07
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,6.250000000000000000e-01,2.374999999999999889e-01,7.607031983110719488e+18,2.744741455935543040e+17,5.410358519975097344e+18,7.607792762386958336e+18,1.329186464867937075e+19,4.178432298998827150e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,1.028525981913895249e+09,6.785414464015281200e+07
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,6.250000000000000000e-01,3.249999999999999556e-01,7.607031983110719488e+18,2.744741455935543040e+17,5.410358519975097344e+18,7.607792762386958336e+18,1.329186464867937075e+19,4.178432298998827150e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,1.028525981913895249e+09,9.285304003389330208e+07
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,6.250000000000000000e-01,4.124999999999999778e-01,7.607031983110719488e+18,2.744741455935543040e+17,5.410358519975097344e+18,7.607792762386958336e+18,1.329186464867937075e+19,4.178432298998827150e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,1.028525981913895249e+09,1.178519354276338071e+08
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,6.250000000000000000e-01,5.000000000000000000e-01,7.607031983110719488e+18,2.744741455935543040e+17,5.410358519975097344e+18,7.607792762386958336e+18,1.329186464867937075e+19,4.178432298998827150e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,1.028525981913895249e+09,1.428508308213743269e+08
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,7.500000000000000000e-01,1.499999999999999944e-01,7.607031983110719488e+18,2.744741455935543040e+17,6.492430223970116608e+18,7.607792762386958336e+18,1.437393635267439002e+19,3.863489070860185848e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,9.510023391242195368e+08,3.962509746350914985e+07
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,7.500000000000000000e-01,2.374999999999999889e-01,7.607031983110719488e+18,2.744741455935543040e+17,6.492430223970116608e+18,7.607792762386958336e+18,1.437393635267439002e+19,3.863489070860185848e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,9.510023391242195368e+08,6.273973765055615455e+07
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,7.500000000000000000e-01,3.249999999999999556e-01,7.607031983110719488e+18,2.744741455935543040e+17,6.492430223970116608e+18,7.607792762386958336e+18,1.437393635267439002e+19,3.863489070860185848e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,9.510023391242195368e+08,8.585437783760313690e+07
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,7.500000000000000000e-01,4.124999999999999778e-01,7.607031983110719488e+18,2.744741455935543040e+17,6.492430223970116608e+18,7.607792762386958336e+18,1.437393635267439002e+19,3.863489070860185848e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,9.510023391242195368e+08,1.089690180246501565e+08
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,7.500000000000000000e-01,5.000000000000000000e-01,7.607031983110719488e+18,2.744741455935543040e+17,6.492430223970116608e+18,7.607792762386958336e+18,1.437393635267439002e+19,3.863489070860185848e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,9.510023391242195368e+08,1.320836582116971612e+08
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,8.750000000000000000e-01,1.499999999999999944e-01,7.607031983110719488e+18,2.744741455935543040e+17,7.574501927965135872e+18,7.607792762386958336e+18,1.545600805666940928e+19,3.592694959705248152e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,8.843460529522819519e+08,3.684775220634508133e+07
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,8.750000000000000000e-01,2.374999999999999889e-01,7.607031983110719488e+18,2.744741455935543040e+17,7.574501927965135872e+18,7.607792762386958336e+18,1.545600805666940928e+19,3.592694959705248152e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,8.843460529522819519e+08,5.834227432671304792e+07
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,8.750000000000000000e-01,3.249999999999999556e-01,7.607031983110719488e+18,2.744741455935543040e+17,7.574501927965135872e+18,7.607792762386958336e+18,1.545600805666940928e+19,3.592694959705248152e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,8.843460529522819519e+08,7.983679644708099961e+07
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,8.750000000000000000e-01,4.124999999999999778e-01,7.607031983110719488e+18,2.744741455935543040e+17,7.574501927965135872e+18,7.607792762386958336e+18,1.545600805666940928e+19,3.592694959705248152e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,8.843460529522819519e+08,1.013313185674489588e+08
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,8.750000000000000000e-01,5.000000000000000000e-01,7.607031983110719488e+18,2.744741455935543040e+17,7.574501927965135872e+18,7.607792762386958336e+18,1.545600805666940928e+19,3.592694959705248152e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,8.843460529522819519e+08,1.228258406878169328e+08
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.499999999999999944e-01,7.607031983110719488e+18,2.744741455935543040e+17,8.656573631960155136e+18,7.607792762386958336e+18,1.653807976066442854e+19,3.357374702557044657e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,8.264216973020591736e+08,3.443423738758579642e+07
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,1.000000000000000000e+00,2.374999999999999889e-01,7.607031983110719488e+18,2.744741455935543040e+17,8.656573631960155136e+18,7.607792762386958336e+18,1.653807976066442854e+19,3.357374702557044657e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,8.264216973020591736e+08,5.452087586367751658e+07
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,1.000000000000000000e+00,3.249999999999999556e-01,7.607031983110719488e+18,2.744741455935543040e+17,8.656573631960155136e+18,7.607792762386958336e+18,1.653807976066442854e+19,3.357374702557044657e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,8.264216973020591736e+08,7.460751433976921439e+07
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,1.000000000000000000e+00,4.124999999999999778e-01,7.607031983110719488e+18,2.744741455935543040e+17,8.656573631960155136e+18,7.607792762386958336e+18,1.653807976066442854e+19,3.357374702557044657e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,8.264216973020591736e+08,9.469415281586094201e+07
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,7.607031983110719488e+18,2.744741455935543040e+17,8.656573631960155136e+18,7.607792762386958336e+18,1.653807976066442854e+19,3.357374702557044657e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,8.264216973020591736e+08,1.147807912919526696e+08
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,6.999999999999999556e-01,5.000000000000000000e-01,1.499999999999999944e-01,7.607031983110719488e+18,3.842638038309760000e+17,4.328286815980077568e+18,7.607792762386958336e+18,1.231958260292177306e+19,4.508678738173246643e+02,1.006492893346145756e+01,1.547941340729015902e+00,6.686787996454758576e-03,1.161955706218692796e+01,2.289242390707056984e+03,-9.698052131996155367e+01,-8.993507106653854111e-01,5.867727172121170724e+02,2.189242390707056884e+01,1.109816527941606045e+09,4.624235533090024441e+07
